 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,emotion
2.34,1.74,0,1.16,0.22,0,0,0,0.79,0.55,0,0.16,0,0,0.61,0,0,5
1.8,1.07,0.23,1.07,1.97,2.8,0.4,1.25,1.77,0,0.42,0.07,0.61,0,2.09,0.82,0,5
1.73,1.35,0.96,1.34,0.92,1.79,1.02,0.85,1.31,1.53,0,0.13,0.81,0,1.06,0.99,0,5
2.95,2.89,1.21,0,0.48,1.51,0,0.22,0,0,3.06,2.35,0.9,0,0.89,1.71,2.26,5
2.18,2.16,0,1.02,0,0,0,0.58,0.8,0.3,0.72,1.36,0.23,0,0.67,0.92,0,5
1.99,1.32,0.93,0.5,1.15,1.31,0.76,1.01,1.19,1.51,0.49,0.47,1.4,0,1.53,0.38,0.2,5
3.13,2.04,0.32,0.51,0.78,0.11,0.63,0.27,1.12,1.37,0.11,0.26,0.98,0,0.97,0.18,0,5
2.66,2.2,0.16,0.84,0,0,0.33,0.11,0.64,1.88,0,0.42,0.86,0.11,0.59,0,0,5
1.94,0.92,0.39,0.71,0.86,0.84,0.16,0,0.62,1.13,0.65,0.16,0.26,0,0.59,0,0,5
1.83,0.71,1.68,0.96,0.22,0.05,0.3,0.11,0.41,1.11,1.41,0.68,0.09,0.07,0,0,0,5
1.02,0.75,0.79,1.2,0.99,2.6,0.56,0.68,0.43,0.3,0.45,0.5,0.56,0,1.22,0.5,0,5
1.06,0.21,1.57,0.63,1.8,3.28,1.01,1.28,0.47,0,1.44,0.57,1.09,0,1.89,0,0.09,5
1.34,0.9,0.47,1.36,0.99,3.88,1.38,1.21,0.61,0.55,0.71,0.26,0.8,0.57,2.33,1.83,0,5
1.97,1.01,0.38,1.28,1.66,2.74,0.36,0.56,1.43,0.96,0.85,0.59,2.13,0,1.12,0,0,5
1.93,1.18,1.22,1.26,0.38,1.66,0,0,0.11,0.09,2.1,2.74,1.91,0.41,0.04,0.61,0,5
1.65,0.8,1.32,0.18,2.64,4.12,2.43,2.31,1.18,0.11,2.98,0.06,0,0,2.73,0.63,1.38,5
0.76,0.66,1.13,1.37,1.64,3.73,1.04,1.37,0.9,0,0.59,0,0.25,0,2.2,0.17,0,5
1.46,0.81,1.84,0.41,2.1,3.01,0.71,1.09,1.25,0.53,0.68,0,1.71,0,1.79,0.15,0,5
2.01,1.84,2.44,0.49,1.97,1.41,0.92,1.5,0.82,1.52,0.21,0,2.09,0,1.88,0.35,0.27,5
1.33,0.42,1.6,0,1.87,3.63,0.7,1.3,1.34,1.25,0.63,0,1.8,0,2.2,0.65,0.09,5
2.21,2.11,1.3,0.5,1.48,2.82,0.71,0.77,1.06,0.71,0.99,0.18,1.35,0,2.11,1.61,0,5
0.1,0,1.32,0.99,2.14,4.86,0.59,0.86,0.93,0.57,0.22,0.29,2.17,0,1.81,0.17,0.17,5
1.06,0.42,0.29,0.9,0.89,2.32,0,0.33,0.37,0,1.02,0.71,0.3,0.1,0.53,0.55,0,5
2.75,2.27,0.58,1.52,0.15,1.25,0.43,0.5,0.48,0.04,0.61,0.23,0.39,0,1.86,1.18,0,5
1.31,0.53,1.58,1.37,0.9,1.83,0,0.37,0.71,0,1.15,0.71,0.15,0,0.37,0,0,5
2.33,1.32,2.27,0.32,0.4,0.84,0,1.16,1.16,0.82,0.24,0.54,0.94,0,0.76,0.37,0,5
2.07,1.88,0.94,0.25,1.35,3.5,0.54,0.5,0.72,0,3.09,2.74,1.39,0.33,1.27,0,1.43,5
1.35,1.28,2.75,0.73,1.43,2.3,1.06,0.61,0.95,0.61,0.69,0.12,0.61,0,1.48,0.96,0,5
1.31,1.18,2.75,0,2.11,3.72,1.54,1.3,0.95,0.4,1.22,0.18,0.99,0,2.47,0.86,0.48,5
1.92,1.53,1.73,0.3,0.63,0.7,0.6,1.15,0.56,0.49,1.43,1.19,0.78,0,0.46,0.06,0,5
1.68,1.69,1.52,0.67,1.26,1.31,1.01,1.02,1.19,0.91,0,0,0.66,0,1.61,1.25,0,5
0.88,0.22,0.6,1.14,1.29,2.15,0.23,0.47,0.81,0.73,0.48,0.03,0.87,0,1.24,0.04,0,5
1.49,0.86,1.74,0.21,1.36,2.39,0.86,1.5,0.82,0,1.49,0,0.56,0,2.4,0.67,0,5
2.5,1.69,2.81,0.67,1.58,2.47,1.37,1.82,0.85,0,0.42,0,0,0,2.84,1.01,1.44,5
1.25,1.93,2.05,0.65,2.37,1.04,1.97,1.47,1.74,0.68,0.49,0,0.61,0,2.7,1.01,0.28,5
1.61,1.07,0.77,0.69,1.25,1.75,0.48,0.71,1.32,1.12,0.61,0,1.31,0,1.62,0.95,0,5
1.03,1.09,1.33,0.71,2.26,2.78,1.14,1,1.18,1.21,1.04,0.6,1.59,0,1.62,0.74,0.23,5
2.47,0.66,1.5,0.26,2.6,3.31,1.64,2.88,1.46,1.81,3.78,2.52,1.47,0,1.08,0,1.71,5
2.28,0.22,2.83,0,2.74,4.71,0,2.01,1.91,0.62,0.91,1.68,2.05,0.6,1,0.32,0,5
1.39,0.53,2.82,0,2.59,4.24,0.23,1.17,2.02,0.74,0,0.67,1.16,0.62,1.44,1.4,0.49,5
0,0,0.45,0.42,1.9,2.5,1.21,1.02,1.51,0.51,0.76,1.72,0.4,0.73,0.41,0.41,0,5
2.03,1.08,2.64,0,2.6,2.96,0.83,3.13,2.09,0.72,0,0,0,0,2.61,0.15,0.48,5
2.44,0.25,3.36,0,2.73,3.5,0.51,0.96,1.36,1.89,0,0,1.56,0,2.18,0,0.53,5
1.89,0,2.83,0,1.89,2.98,0.18,0,0,0.83,0.11,0.49,1.81,0,1.27,0.18,0.96,5
3.12,0.73,3.89,0.08,1.61,3.37,0.59,1,0,0.46,0.53,0.21,1.38,0,1.92,1.48,0.87,5
3.64,0.32,3.41,0.21,1.17,3.25,0,0.29,0,0.42,0.77,0.33,1.65,0,1.63,1.93,0.86,5
4.1,0.31,2.88,0,0.99,2.76,0.03,0,0,0.48,0.19,0,1.77,0,1.25,0,0.94,5
0.41,0,0,0,0.36,1.88,0,0,0,0,0,0,0.21,0,0.13,0,0.26,5
2.16,0,2.73,0,2,2.12,0.32,0.79,0.54,1.55,0,0.08,1.55,0,1.51,0.15,1.67,5
2.79,0,3.76,0,1.24,3.31,0.71,0.12,0,0.66,1.09,0.61,2.31,0,1.44,0.36,0.92,5
2.85,1.79,1.27,0.24,2.55,3.22,0.95,1.7,1.06,2.37,0.66,1.3,1.61,0.2,0.48,1.5,1.35,5
2.35,0.39,3.06,0,1.39,2.67,0,0,0.45,1.48,0,0,0.74,0,2.1,2.25,1.03,5
4.15,0,3.27,0.38,2.6,3.4,0,0.67,1.85,0.47,0,0,1.16,0,2.35,0.48,0.79,5
2.29,0,3.11,0,0.87,2.42,0.36,0.27,0,1.05,0,0.3,1.33,0,0.75,0,0.29,5
1.94,0,1.53,0,0.61,2.85,0,0.06,0,0,0.36,0.79,0.42,0,0.14,0.21,0,5
2.58,0.59,3.11,0,1.65,3.7,0.48,0.78,0.76,1.65,0,0.4,1.04,0,0.67,0,0.32,5
2.05,0.3,2.55,0,0.42,2.25,0,0,0,0.25,0.84,0.91,1.33,0,0,0,0,5
2.23,0.06,1.48,0,1.72,2.38,0.12,0,0.4,1.14,0,0,1.12,0,0.83,0.35,0.04,5
2.29,0.78,3.39,0,2.44,2.97,0.87,1.31,0.63,1.95,0,0,1.01,0,4.04,2.31,0.7,5
1.68,0,2.89,0,2.6,4.52,0.08,0,1.21,1.48,0,0.11,1.55,0,0.89,0,1.01,5
1.18,0,2.66,0,2.44,3.46,0.93,0.12,0.54,0.96,0,0,1.39,0,1.54,0,0.18,5
2.43,0.56,1.68,0,2.52,3.34,0.18,1.7,2.16,1.94,0,0.61,1.66,0.69,0.79,2.22,1.86,5
2.31,0.9,1.13,0,0.78,1.82,0,0.02,0.72,0.67,0,0.08,1.26,0,0.81,0,3.04,5
2.52,0,2.31,0,2.39,4.29,0,0.27,1.03,0.87,0,0,1.88,0.18,1.7,0.88,0.88,5
3.65,1.19,1.85,1.06,1.34,2.93,0,0.61,0,0,0.08,0,2,0,3.96,2.26,0.65,5
2.05,0,2.76,0.38,0.97,4.06,0.37,0,0,0,0.78,1.47,1.42,0,0.69,0.17,1.24,5
2.52,0.8,1.58,0,1.05,2.47,0.1,0,0,0.29,0,0.66,1.01,0,0.18,1.01,1.17,5
1.87,0.21,2.42,0,1.87,3.59,0.07,0.52,0,1.14,0.4,0.12,2.57,0,2.21,0.46,0.27,5
1.39,0,2.48,0,2.57,4.68,0,0.55,0.67,1.47,0,0.21,0.8,0,0.32,0.38,1.17,5
3.74,0.3,1.23,0,1.08,1.79,0,0,1.33,0.17,0,0,1.17,0,1.19,1.15,2.18,5
2.09,0,2.83,0,2.09,4.46,0.08,0.2,0.74,1.3,0,0.09,1.54,0,1.19,0.27,0.84,5
1.65,0.25,2.52,0.64,1.56,3.44,0,0,0.91,1.32,0,0,1.63,0,1.16,0,0.18,5
3.46,1.83,1.68,0.09,1.41,1.36,0,1.17,2.14,1.58,1.66,0.64,1.47,0,1.31,0,3.38,5
3.01,0,2.62,0,1.46,3.13,0.35,0.3,0,0.04,0.29,0.07,0.57,0,1.9,0.16,0.76,5
2.03,0,2.13,0,1.91,2.93,0.31,0.38,0,0.12,0.9,0.35,2.42,0,1.2,0,0.73,5
3.46,0,2.25,0.26,2.27,3.42,0.07,1.02,0,0,0.97,0.15,1.77,0,1.96,0.6,0.73,5
2.62,0,2.6,0,2.1,4,0.07,0,0.83,1.31,0,0,1.53,0,0.88,0.41,0.51,5
1.91,0.24,3.15,0,2.19,2.43,0,0.5,0.44,1.68,0,0,1.3,0,0.79,0.03,0.47,5
2.91,0,3.38,0,1.48,3.48,0.65,0,0,1.09,0.5,0.58,1.78,0,0.97,0.08,0.88,5
2.68,0.46,2.33,0,0.92,1.67,0.67,1.47,0.33,0.73,1.08,0.85,0.7,0,0.51,0,0,5
2.38,0.18,2.85,0,1.6,4.88,0.15,0.37,1.49,1.6,0,0.19,0.66,0.09,0.63,0.61,0.35,5
2.44,0.2,3.36,0.06,1.54,2.37,0.12,0.71,0.29,0.15,0,0,2.2,0,0.95,0,0.19,5
1.92,0,1.18,0,1.6,1.98,0.11,0,0,0.03,0.18,0.22,1.64,0,1.13,0.23,0,5
3.3,0.96,1.19,0.83,1.58,3.4,0,1.29,0.64,0.67,1.67,1.18,1.53,1.44,0.16,0,2.22,5
3.28,1.1,1.28,1.44,0.02,0.02,0,0,0,0.03,0.01,0.1,0.06,0,0.34,0,0,5
2.12,1.37,2,0,0.81,2.08,0.14,0.26,0,0.02,0.25,0.4,0.16,0,0.32,0,0.32,5
2.2,0.29,2.25,0,2.06,3.32,0.08,0.67,0.3,0.11,0.13,0.19,1.17,0,1.59,0,0.32,5
2.41,0.22,2.08,0,1.86,3.02,0,0,0,0.96,0,0.33,1.22,0,1.22,0.84,0.92,5
2.4,0.76,2.91,0,1.51,3.4,0.19,0.14,0,0.98,0,0.22,0.89,0,1.58,1.78,0.93,5
3.45,0.27,3.39,0,1.37,3.07,0.2,0,0.16,0.25,0.88,0.35,2.6,0,1.48,0,0.83,5
2.88,0.21,3.63,0,1.87,3.34,0.78,1.1,0.08,0.84,0.68,0.13,1.54,0,2.36,2,0.71,5
3.51,0.13,2.04,0.49,1.19,2.59,0,0.44,0,0,0.63,0,0.61,0,1.39,0.55,0.46,5
2.67,0,3.29,0,1.82,1.9,0.35,0.72,0.85,1.18,0.22,0,1.87,0,1.48,0,1.25,5
4.2,1.13,3.07,0,1.17,1.75,0,0,0.36,0.71,0.51,0.22,1.29,0,0.38,0,0.65,5
2.86,0.67,1.66,0,2.91,2.38,0,2.24,3.1,3.18,2.23,1.65,3.19,0.18,2.76,0,4.21,5
3.34,0.71,1.91,0,0.97,1.94,0,0,0,0.66,0.03,0.05,1.49,0,1.41,0,0.72,5
3.1,0,2.94,0,1.55,2.66,0.25,1.25,0.58,0.74,0,0.29,0.57,0,0.74,0,0.49,5
1.81,0.33,1.22,0,1.34,0.55,0,0.25,1.63,1.31,0,0,0.52,0,0.94,0.78,2.42,5
2,0,1.74,1.2,0.48,1.63,0,0,0.81,0.27,0.57,0.53,0,0,0.45,0,0,5
2.81,0.85,2.12,0,0.37,2.24,0.02,0.84,0.06,0,0.39,0.79,0.13,0,1.19,0.62,0,5
2.66,0.66,3.42,0.19,1.98,3.59,1.03,1.5,0.96,1.78,0.77,0.75,1.73,0,1.03,0,1.01,5
2.58,0.18,3.31,0,1.86,2.57,0.33,0.1,0.8,1.1,0.17,0.87,1.45,0,0.79,0,1.41,5
3.01,0.13,1.8,0,1.97,1.52,0,0,1.37,1.56,0,0,1.18,0,1.52,0,2.03,5
3.64,0,3.12,0,1.74,2.32,0.13,0,0,0.48,0.8,0,1.76,0,1.78,0,0.87,5
2.3,0,1.95,0,1.95,3.51,0,0,1.17,1.38,0,0,1.2,0,0.69,0.62,1.18,5
2.44,0,2.6,0,1.46,3.98,0.42,0,0,0.81,0.22,0.43,1.11,0,1.18,0.31,1.46,5
0,0,0,0.66,0,0,0,0,0,0.1,0.02,0.19,0,0.54,0,0,0,5
3.17,2.68,2.56,0,1.71,1.5,1.13,1.28,0.63,0.68,5,1.99,0,0,1.43,0,2.43,5
2.35,0,2.1,0,1.36,3.12,0,0,0.63,0.79,0,0,1.14,0,0.59,0.71,0.94,5
3.09,0.42,3.34,0,1.77,2.45,0,0,0.95,1.24,0,0,1.26,0,1.93,0.91,0.79,5
2.38,0,2.1,0.27,2.17,1.45,0,0.03,1.33,1.89,0,0,1.96,0,1.44,0,2.46,5
3.45,1.18,2.18,0,0.41,2.51,0,0,0.12,0.19,0,0.69,1.36,0,0.59,0,0.49,5
2.59,0,2.16,0,1.14,1.12,0,0,0.05,0.43,0.03,0,1.8,0,1.04,0,1.95,5
2.23,0,2.28,0,1.86,4.56,0.19,0.17,0.04,0.48,0.5,0.07,1.85,0,2.11,0.77,1.18,5
3.88,1.5,3.01,0.61,0.05,1.17,0,0.55,0,1.27,0.8,1.71,2.58,0,0.74,0.92,0.28,5
2.37,0,2.46,0,2.12,3.67,0,0,0.8,1.91,0,0,1.95,0,0.91,0.31,0.98,5
3.17,0.27,3.31,0,1.34,3.13,0.49,0.72,0.31,1.21,0.75,1.09,1.64,0,0.43,0.03,1.62,5
2.78,0,3.26,0,0.97,3.43,0.6,0.1,0,1.14,0.49,0.42,2.16,0,0.91,0.23,0.87,5
1.4,0.85,3.74,0,1.29,2.75,1.11,2.92,1.34,0.65,1.68,3.32,1.05,0,0.45,1.77,1.19,5
3.53,0.19,3.5,0,1.66,3.96,0.55,1.36,0,0.49,0.01,0,1.13,0,2.82,1.5,0.62,5
4.52,1.37,1.79,0.45,0.14,1.28,0,0,0.06,0,0.72,0,1.03,0,2.3,0,0.13,5
3.05,0,2.08,0,1.59,2.45,0,0.04,0.12,1.06,0.05,0.39,1.29,0,0.41,0.17,1.18,5
3.56,1.54,3,0.2,1.11,0.49,0,1.48,0.13,1.55,0.1,0.42,1.5,0,0.6,0,0,5
3.63,1.51,1.49,0,0.36,0,0,0.34,1.42,0.56,0.55,0.47,1.89,0.02,0.36,0,3.03,5
3.86,1.59,2.28,0,0.01,0.21,0,0.57,0,0,0.75,0.02,1.14,0,1.65,0.19,0.14,5
4.17,1.09,2.22,0,1.5,1.41,0,0.35,0.46,0.13,0,0,1.41,0,1.94,0.34,1.38,5
2.15,0,1.29,0,0.95,1.21,0,0.39,0,0,0.73,0.61,0.96,0.23,0,0.31,0.53,5
2.63,0.95,1,0,0.79,0.25,0,0,0.69,1.01,0,0,2.26,0,0.83,0.47,2.69,5
2.11,0.16,2.21,0,0.46,1.39,0,0,0,1.65,0.11,0.37,2.43,0,0,0.13,2.28,5
1.63,0,2.49,1.02,1.91,2.58,0,0.11,0.41,0,2.78,1.75,2.69,0,1.33,0,0.65,5
0.84,0.83,0.29,0.79,0.1,1.64,0,0,0,0,0.89,0,1.43,0.19,0,0.84,0,5
1.71,0,1.97,0.17,1.45,2.37,0.16,1.06,0.42,0.39,1.53,2.34,2.16,1.07,0.33,0.65,2.32,5
3.35,0.18,2.84,0,0.48,2.95,0.07,0.2,0.11,0,0.9,0,1.88,0,1.51,0,2.35,5
2.33,0,2.09,0,1.16,2.38,0.01,0,0,0,0.28,0,1.31,0,0.57,1.32,2.49,5
4.66,1.01,0.71,0.4,1.01,1.22,0,0,0.42,0.7,0,0,0.71,0,1.11,0,0.36,5
3.56,0.47,1.27,0.5,0.52,1.36,0,0.53,0.14,0,1.59,0.7,1.25,0,2.24,0,0,5
2.71,0.13,2.15,0,1.41,2.86,0,0,0,0.91,0.13,0.42,1.35,0,0.98,0.8,1.4,5
3.71,1.24,1.59,0,0.96,1.12,0,0,0,0,0.62,0,1.67,0,0.29,0,2.72,5
2.96,0.4,1.8,0.55,0,1.9,0,0,0,0,0.54,1.16,0.65,0,0.12,0.43,0.38,5
3.91,1.65,2.81,0.36,1.14,1.55,0.21,0.77,0.24,0.61,0,0,0.33,0,3.99,0.84,0.43,5
2.77,0,1.06,0,2.37,2.84,0.44,0.15,0.89,0.15,0,0,0.09,0,2.04,0.13,0.81,5
2.36,0.49,1.68,0,0.95,3.13,0,0,0,0,0.34,0.61,1.28,0.1,0,0,0.89,5
2.81,0.85,1.04,0.69,2.55,3.8,0.43,2.3,1.33,0.24,4.49,2.43,2.64,0,1.96,0,1.76,5
3.65,0.47,2.02,0,0.99,2.12,0,0,0.82,0.9,0,0.24,1.11,0,1.45,0.46,0.69,5
3.99,2.28,1.78,2.2,0,0.23,0,0,0.17,1,0.48,1.12,1.84,0.41,0,0,0,5
0.77,0,2.32,0,2.05,4.01,0.27,0.84,0.84,1.3,0,0.29,1,0,0.54,0.6,1.74,5
2.55,0.6,1.65,0,1.86,1.21,0,0.27,0.6,0.55,0,0.33,0,0,0.64,0.14,0.2,5
3.54,0.03,1.01,0.02,0.88,0.82,0,0,0.52,0,0,0,0.81,0,0.11,0,0.51,5
3.17,0.96,2.36,0,1.54,3.8,0,0.01,0.3,0.94,0,0,0.83,0,1.74,1.65,1.2,5
2.61,1.82,2.13,0.99,0.54,0.73,0,1.14,0.84,0.16,0,1.09,0,1.03,0,0,0,5
2.58,0,2.6,0,2.87,4.52,0.28,0.24,1.5,2.28,0,0,1.59,0,2.21,1.43,0.92,5
2.12,0,1.92,0,1.06,3.16,0,0,0,0,0.31,1.14,1.62,0,0.16,0.68,0.67,5
3.7,1.05,2.26,1.05,0,2.16,0,0,0,0,0.38,1.44,1.9,0.29,0.33,0.48,0.38,5
2.07,1.09,1.44,0.04,1.42,1.24,0,0.13,0.53,0.34,0,0.17,0.64,0,0.67,0,0.67,5
2.01,0.96,1.15,0,2.4,1.96,0.09,2.42,2.39,0.87,1.2,1.56,0.3,0,1.18,1.37,1.77,5
2.07,0,1.7,0.27,0.92,3.41,0,0,0,0,0.89,0.84,1.22,0,0,0,0.67,5
1.48,0,1.75,0,2.2,2.04,0,0,1.79,1.76,0,0,1.47,0,1.23,0.5,1.3,5
2.5,0.63,2.79,0,0.36,1.32,0,0.69,0.07,0.13,0.25,0.74,0.11,0,0.23,0,0,5
0.46,0.27,0.36,0,0.84,1.16,0,0.5,0.42,0,0,0.96,0,0.76,0,2.08,0,5
2.13,0,2.57,0,1.14,2.31,0,0,0,0.61,0.52,0.64,1.45,0,0.11,0.29,0.94,5
3.29,0.24,1.99,0,1.03,1.78,0,0,0.63,0.62,0,0,2.65,0,1.48,0,2.88,5
3.41,0.85,3.1,0.03,1.46,1.27,0.05,0.95,0.1,0.02,0,0.08,1.6,0,2.42,1.56,1.24,5
2.49,0,1.57,0.05,2.42,4.73,0,0,1.79,0.7,0,0,1.73,0.46,1.64,0,0.53,5
2.92,0,0.93,0,1.59,3.26,0,0,0.79,1.45,0,0,1,0.18,0.18,0.15,1.32,5
2.55,0.79,1.09,1.01,0.8,1.9,0,0,0,0,0.6,0.18,1.78,0,0.72,0,0,5
2.39,0.39,2.74,0,1.07,2.34,0.2,0,0,0.39,0.19,0.42,1.34,0,0.81,0.62,0.61,5
2.86,1.24,1.57,0,1.93,3.29,0,1.77,1.45,0.31,2.03,1.79,0.54,0,1.16,0.76,1.62,5
2.68,0,2.17,0,1.95,2.99,0.14,0,0.14,0.48,0.37,0,1.91,0,1.84,0,0.54,5
3.08,0.91,2.57,0,1.95,2.69,0.42,0.36,0,0.56,0.28,0,1.8,0,2.22,0,0.64,5
3.22,0.67,2.87,0,1.84,3.05,0.78,0.55,0.49,0.76,0,0.34,0.79,0,1.84,0.93,0.92,5
2.03,0,1.8,0,1.35,2.38,0,0,0.21,0.5,0,0.33,0.95,0,0,0,0,5
0.64,0,3.46,0,2.05,2.11,0.19,2.24,2.09,1.86,2.5,2.02,1.15,0.22,0.97,0.76,0.25,5
2.18,0,2.29,0,1.89,2.04,0,1.13,1.52,0.83,2.76,2.11,1.73,0,0.88,0.06,0,5
1.39,0.38,2.49,0,1.46,1.17,0.14,1.29,0.92,0.69,3.22,2.33,1.02,0,0.65,0,2.7,5
1.32,0.62,2.02,0,0.92,1.1,0,1.62,1.01,1.41,1.56,0.77,2.11,0,1.68,0.73,3.33,5
2.54,1.63,1.59,0.05,0,0,0,2.18,0.06,0.56,1.75,2.03,1.73,0,0.47,0,2.35,5
2.24,0,3.19,1.36,0.7,1.74,0,0.53,0.17,0,1.01,1.83,0.36,0,0,0,0,5
2.5,1.76,0.77,0,1.29,1.97,0,1.5,0.99,0,3.34,2.36,1.16,0,1.37,0.56,1.72,5
1.06,0.61,3.12,0,2.15,0.91,0.35,2.26,0.87,1.49,2.59,1.07,1.75,0,2.01,0,2.69,5
1.5,0.39,2.44,1.32,0.96,1.94,0,1.04,0.92,0.5,3.02,1.91,0.46,0.29,0.7,0.03,0,5
1.64,0,2.82,0,1.37,1.92,0.05,1.19,1.05,0.52,2.84,2.16,1.03,0,0.61,0.74,0,5
2.04,0.06,2.7,0.82,1.49,0.98,0.43,1.45,1.24,0.56,1.68,1.35,0,0,1.14,0,0,5
1.29,0.12,2.6,0,1.48,1.08,0.62,1.68,0.54,0.94,2.53,1.83,1.23,0,0.28,0,2.65,5
1.47,0.15,2.05,0,1.74,1.14,0,1.09,1.4,1.41,1.67,1.66,2.07,0,0.67,0,2.77,5
1.1,0.11,3.71,0,0.97,0.8,0.17,1.28,0.4,0.55,3.9,2.82,1.38,0,0.61,0,3.2,5
1.05,0.02,2.14,0,2.21,1.19,0,1.48,1.61,0.61,2.68,1.53,2.36,0,1.21,0,2.93,5
2.07,0.26,2.95,0,1.24,0.94,0,1.34,0.81,0.83,2.56,2.33,1.9,0,0.75,0,2.65,5
1.89,1.11,1.63,0,1.27,0.07,0.13,1.29,1.33,0.25,3.03,2.51,1.53,0.2,0.89,0.16,2.68,5
2.74,0.48,2.13,0,1.5,2.73,1.24,2.16,1.45,0.07,3.21,2.65,0.28,0,1.01,1.95,1.45,5
1.29,0.44,2.63,0,1.27,1.22,0.53,1.22,0.81,1.15,3.38,1.76,1.44,0,0.59,0,2.27,5
1.49,0,1.58,0,0.67,0.7,0,0.86,0,0.96,2.02,1.34,1.45,0,0.83,0,2.95,5
2.33,0.53,2.24,0.2,0.06,0,0,2,0,2.39,1.84,2.19,1,0,0,0,2.61,5
2.84,1.07,1.9,0.49,0,0,0,1.33,0,0.87,2.53,1.94,1.43,0,0.1,0,2.67,5
2.36,0.2,2.16,0,1.77,0.85,0.33,2.06,1.25,1.09,3.07,2.55,0.7,0,1.36,0,2.5,5
1.12,0,2.35,0,0.56,1.61,0,0.87,0.23,0.32,2.51,1.94,2.11,0.13,0.49,0.09,3.22,5
1.81,0.04,2.06,0,1.33,0.67,0,0.91,1.09,0.73,1.92,2.23,1.84,0,0,0.13,2.44,5
0.98,0,2.62,0,1.34,1.26,0,1.84,1.56,2.03,1.94,2.36,1.61,0.55,0.67,0,3.38,5
0.98,0.12,1.64,0,1.18,0,0,1.69,1.18,0.32,2.28,1.82,0.76,0,0,0,2.94,5
2.27,1.1,2.6,0,1.83,0,0,2.41,1.65,3.77,1.3,3.23,0.47,0,0.43,0.54,3.17,5
2.04,0.05,2.1,0.34,1.07,1.82,1.43,2.78,0.7,0,2.18,0.71,0,0,0.41,0.35,1.15,5
1.73,0.48,2.34,0,2.09,1.53,0.07,2.51,2.69,3.14,0,0,2.04,0,2.33,0.54,3.05,5
1.35,0,2.84,0.25,1.62,0.42,0.18,1.56,1.09,1.08,1.39,1.89,0.4,0,0,0,3.26,5
2.36,0.36,2.3,0,1.82,0.92,0,1.74,1.11,1.12,2.62,1.91,2.1,0,0.72,0,3.02,5
3,1.59,2.4,0,1.33,0,0.75,2.16,1.08,2.69,1.83,2.11,2.12,0,0.85,0.26,2.5,5
1.23,0,2.08,0,1.99,1.57,0.45,0.29,1.64,1.99,0,0,0.75,0,1.54,1.74,3.12,5
0.75,0,2.37,0,2.48,2.79,1,1.17,1.87,2.09,1.01,0.75,1.36,0,0.83,0.21,0,5
2.3,0.4,2.34,3.25,0,1.4,0,0.32,0,0,1.66,1.1,0.57,0.06,0,0,0,5
0.54,0,1.71,0.06,0.85,0,0.92,0,0.72,0.87,0.09,0.1,1.19,0,0,0,0.64,5
0,0,0.12,0.63,0,0.41,0,0,0.34,0.17,0.66,0.44,0,0.15,0,0.04,0,5
2.48,0.21,1.05,0,0.9,0,0,1.11,0.5,1.74,0.63,1.81,3.22,0.33,0.79,0.06,3.36,5
1.99,0,1.15,0,1.26,0.69,0,0.62,0.78,1.03,0,0,2.79,0,1.55,0.1,3.56,5
1.43,0,1.79,0.13,1.04,0,0,0.21,0.87,1.43,0.27,0.32,2.52,0,0.63,0,3.35,5
2.1,0.09,1.34,0.82,2.36,1.94,0.89,1.8,2.21,0,0.6,0.39,0.19,0,0.19,0,0.73,5
1.45,0,1.44,0,0.4,0,0,0.38,0.06,1.34,1.1,1.67,1.37,0.29,0.17,0.79,2.79,5
1.49,0,2.53,0,0.37,0.6,0,1.61,0.22,0,3.1,1.46,1.53,0,0.4,0,2.91,5
1.61,0,1.43,0,0,0,0,0.01,0.54,1.57,0,1,0.85,0,0,0.48,3.11,5
1.26,0,1.1,0,1.11,0.54,0,0.08,0.8,1.59,0.17,0.8,1.22,0,0,0,3.91,5
1.56,0,2.22,0.26,1.74,3.58,0,0.4,1.98,2.01,0,0,2.23,0,1.61,1.29,0.29,5
1.66,0,2.68,0,1.05,1.78,0,1.52,1,1.46,0.92,0.37,2.47,0,1.7,0.79,2.68,5
1.07,0,2.63,0,0.45,0.02,0,1.07,0.34,1.18,1.82,2.59,2.21,0.12,0,0,2.76,5
3.87,1.15,1.94,2.33,0,0,0,1.03,0.51,1.14,1.36,1.62,2.05,0,0.41,0,0,5
1.24,0.43,2.45,0,1.07,0,0.31,1.94,1.54,2.34,1.11,2.26,1.44,0,0.77,0,2.86,5
1.24,0,2.51,0,1.25,1.63,0,1.5,1.66,1.25,0.32,0.88,1.02,0.32,0.61,0.04,3.42,5
1.39,0.87,0.6,0.19,0.91,0.72,1.03,1.23,0.52,0,1.54,0.9,0,0,0.27,0.65,0.85,5
1.85,0.5,3.56,0,2.38,1.93,0,1.82,1.51,2.05,1.28,0.43,1.44,0,2.12,1.15,2.41,5
2.45,1.78,2.82,0,2.3,0.62,1.23,2.83,1.19,2.02,1.34,1.05,1.89,0,2.61,0.51,2.5,5
1.53,0,2.89,0,2,2.6,0.12,1.77,1.82,1.06,2.74,2.14,1.75,0.55,0.93,0.76,0.22,5
2.31,0,1.38,0,0.55,0,0,0.12,0.03,0.33,2.94,0.59,2.13,0,0,0,3.84,5
