 AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r,emotion
3.53,3.84,1.12,5,0,0,0,0.46,0.07,0.56,0.25,2.32,0.36,0.76,0.13,0.22,0,6
0.15,0.06,1.33,2.05,0,0,1.23,2.91,0.6,0.16,1.43,0.27,0,0,2.96,1.61,0,6
2.94,4.5,0.43,3.18,0,0,0,0,0.09,0,1.03,0,0.39,0,3.42,0,0,6
2.9,3.83,0.31,5,0,0,0,0,0.5,0,0.25,1.08,0,0,3.09,0,0,6
2.63,3.51,1.56,4.45,0,0.53,0.12,0,0.05,0,1.34,0,0,0,3,2.65,0,6
3.21,4.52,0.47,3.36,0.17,0.9,0,0,0.52,0,1.16,0,0.97,0,4.84,1.38,0,6
3.66,4.29,0.67,3.44,0,0,0,0,0.04,0,0.65,0,1.07,0,3.62,0.46,0,6
4.27,4.59,1.09,3.3,0,0,0,0,0,0,1.29,0,0.23,0,3.09,0.18,0,6
2.97,4.34,0.91,3.61,0,0,0.31,0,0,0,1.02,0,0.37,0,3.34,0.76,0,6
2.58,3.16,0,3.9,0,0,0,0,0,0,0.35,0,0,0,2.4,1.04,0,6
3.6,4.37,0.59,3.51,0,0,0,0,0,0,1,0,0,0,2.2,1.16,0,6
2.53,3.29,1.47,3.86,0,0,0.19,0,0,0,0.14,0.49,0,0,1.24,1.28,0,6
0.91,3.14,0.59,2.63,0.15,0.25,0,0.91,0.44,0,0.31,0.87,0,0,2.05,0.76,0,6
2.92,3.54,1.2,2.88,0,0.74,0.88,0,0,0,1.14,0.35,0,0,2.56,2.59,0,6
1.07,0,3.27,2.3,0,0.3,1.03,1.3,0,0,1.12,0.23,0.44,0,3.69,2.03,0,6
1.66,0,2,3.9,0,1.52,0.04,0.35,0,0,1.41,0,1.66,0,2.64,3.18,0,6
1.77,2.18,1.09,3.48,0,0.55,0,0.57,0,0,0.86,0,0,0,2.45,1.88,0,6
1.7,2.61,0,4.15,0,0,0,0,0,0,0.27,0,0,0,1,1.07,0,6
1.37,2.24,1.21,3.79,0,0.78,0,0,0.05,0,0.47,0,0.77,0,3.53,2.5,0,6
2.44,3.63,0,3.75,0,0,0,0,0.51,0,0.64,0,0.14,0,1.25,2.16,0,6
0.01,0,3.18,3.33,0.73,2.6,0.85,1.8,0.21,0,1.31,0,0.13,0,3.76,2.18,0,6
0.6,0,2.4,2.84,0,2.34,0.01,0.1,0,0,1.68,0,1.27,0,3.44,2.21,0,6
2.91,2.65,0,2.97,0,0.05,0,0,0,0,0.79,0,1.58,0,0.99,0.63,0,6
2.15,2.71,0.91,2.22,0.13,0.63,0,2.02,0.68,1.94,0.71,2.8,0.56,0,0.83,0.76,0,6
1.99,2.3,1.54,2.59,0.26,1.75,0,0,0,0,1.01,0,0.74,0,4.36,0.67,0,6
1.91,3.3,1.36,2.23,0,0.54,0,0,0,0,0.89,0,0,0,2.4,2.54,0,6
2.87,3.1,2.25,2.68,0,0.48,0,0,0,0,2.18,0,1.59,0,3.93,0,0,6
2.24,2.89,1.24,2.8,0,0.98,0,0,0,0,1.86,0,1.01,0,2.82,0.58,0,6
2.18,3.21,2,2.76,0,1.24,0,0,0,0,0.72,0,0,0,2.68,1.7,0,6
1.32,1.93,1.44,2.56,0.16,1.49,0,0,0,0,0.98,0,0.38,0,2.33,1.79,0,6
1.54,0,2.72,4.04,0.45,2.32,0.77,1.8,0.08,0,1.61,0.18,0.75,0,2.28,0.83,0,6
1.17,0,3.67,3.84,0.01,3.34,0.19,0.99,0,0,1.94,0,0.44,0,3.02,1.68,0,6
1.51,0,1.87,4.73,0.22,1.66,0,1.46,0,0,2.61,0,0.29,0,2.95,1.09,0,6
0.93,0,4.63,3.55,0.98,1.01,0.8,2.45,0.64,0.01,0.37,0,0.44,0,3.07,1.07,0,6
3.41,4.79,0.12,3.07,0,0,0,0,0.39,0,0.19,0.79,0,0,1.71,1.7,0,6
0.28,0,3.66,3.58,1.26,2.58,0.82,2.19,0.54,0,1.02,0,1.46,0,3.15,0.66,0,6
1.82,3.38,0.83,4.52,0,0,0,0,0.28,0.45,0.39,0.67,0.61,0,1.41,2.1,0,6
1.55,3.42,0.55,5,0,0,0,0,0.29,0.05,0.03,0.47,0,0.03,0.66,1.02,0,6
1.95,3.16,0.74,4.53,0,0,0,0,0,0,1.07,0.42,1.1,0,2.24,2.14,0,6
1.81,3.06,0.84,3.85,0,0,0,0.41,0.56,0.14,0.84,0.66,0.17,0,1.33,1.41,0,6
1.99,3.63,0.17,5,0,0,0,0,0.02,0.44,0,0.05,0,0,1.18,1.22,0,6
1.81,3.79,0.58,4.12,0,0.38,0,0,0.62,0,0,0.51,0.45,0.28,0.85,0.71,0,6
2.67,2.13,0.59,4.08,0.24,0,0,0,0.27,0,0.55,0,1.2,0.09,0.82,1.46,0,6
0.7,0,0.89,0.04,0,0.33,0,0,0.06,0,0,0.72,0,0.8,0,0,0,6
2.61,4.43,0.06,4.59,0,0,0.01,0,0.74,0.53,0,0,0,0,1.54,0.58,0,6
2.45,3.73,0.37,5,0,0,0,0,0.63,0.72,0.05,0.64,0.43,0,1.02,0.13,0,6
3.04,4.42,1.77,2.98,0,0,0.64,2.73,1.4,0.61,0.98,1.09,0.73,0,3.34,1.21,0,6
1.51,3.12,0.39,3.55,0,0,0,0,0.09,0.31,0.5,0.21,0.53,0,1.2,1.52,0,6
2.16,4.64,0.84,4.8,0,0,0,0,0.57,0,0,0.33,0.14,0,0.91,0.49,0,6
2,3.44,1.58,2.42,0.64,0,0,0.69,1.11,0.19,0.5,1.25,0,0,1.13,1.74,0,6
1.84,3.78,0.48,4.5,0.2,0,0,0.07,1.06,0.35,0.69,0.42,0.69,0,2.41,1.08,0,6
1.47,3.26,0.14,3.73,0,0,0,0.36,0.8,0.09,1.02,0,0,0,2.49,0.85,0,6
2.34,4.95,1.3,5,0,0,0,0.12,0.91,0,0.37,0.76,0.09,0.12,2.31,0.92,0,6
1.73,3.87,0,3.68,0,0,0,0,0.32,0,0.01,0.31,0,0.47,0.1,0.37,0,6
2.31,3.32,0.87,3.89,0,0,0,0,0.2,0,1.01,0.82,1.16,0,1.89,0.94,0,6
2.68,3.7,0.25,5,0,0,0,0,0.03,0.06,0,0,0,0.04,0.36,0.58,0,6
0.1,0,0.5,2.65,0.56,0.39,0,0,0.28,0.31,0,1.21,0,0.66,0.08,0,0.43,6
2.12,3.23,0.98,4.64,0,0,0,0.06,0.16,0,1.16,0.87,0.92,0,0.98,0.62,0,6
0.17,0,1.32,0.87,0,0,0,0.16,0.7,0,0,0,0.23,0.09,0,0,0.38,6
2.98,2.53,1.13,0,1.06,0.12,0,1.7,1.3,2.61,1.04,2.21,0,0,0.42,1.01,0.8,6
1.97,3.44,0.6,4.77,0,0,0,0.07,0.06,0.4,0.52,0.84,0.66,0,1.38,1.36,0,6
1.95,3.38,1.04,4.87,0,0,0,0.31,0.46,0.44,0.81,0.53,1.13,0,1.47,1.81,0,6
2.38,3.92,0.76,5,0,0,0,0.12,0.18,0.59,0.02,1.81,0.51,0,1.17,2.51,0,6
1.85,3.14,0.7,4.54,0,0,0,0,0.3,0.68,0.22,0.32,0,0,1.16,0.99,0,6
1.97,3.4,0.83,4.15,0,0,0,0.02,0.32,0.81,0,0.5,0,0,1.18,1.55,0,6
1.91,3.07,0.51,3.92,0,0,0,1.09,0.56,0.51,1.17,0.62,0.06,0,1.88,0.99,0,6
3.46,5,0,4.7,0,0,0,0.46,1.04,0.79,0,0.57,0,0,0.72,0,0,6
2.33,3.69,0.05,3.65,0,0,0,0.19,0.95,0.6,0.96,0.8,0.62,0.25,1.29,0.99,0,6
2.62,4.55,0.44,5,0,0,0,0,0.62,0,0.45,0,0.63,0,1.54,1.17,0,6
2.81,1.95,0,1.96,0.09,0.36,0,1.22,0.97,2.01,1.47,1.46,0.83,0.2,1.13,0.53,0,6
4.37,3.69,3.08,3.65,0,1.93,0,0.47,0.89,0.11,0.8,0.54,0.16,0,3.23,0.88,0,6
2.21,3.47,0.36,2.33,0,0,0,0.84,0.55,0,0.53,0.92,0,0,2.08,0.82,0.09,6
1.74,2.99,1.43,4.51,0,0,0,0,0.31,0.54,0.22,0.47,0.14,0,1.44,1.73,0,6
2.32,2.65,0.73,0.88,0.45,0,0,0,0.61,0,0.49,0,0.15,0,3.6,2.63,0,6
2.27,2.55,0.87,0.41,0.52,0,0,0,0.35,0.18,0.81,0,0.15,0,2.41,1.84,0,6
2.94,2.22,1.17,0.65,1.27,2.16,0.03,1.29,1.05,0.33,0.64,0,0.19,0,3.94,2.26,0,6
0.94,0.14,0.51,0,0.82,1.55,0,0.9,0.3,0,0.84,0,0.59,0,3.14,2.15,0,6
1.79,1.6,0.37,1.63,0.07,0,0,0,0,0,0.73,0,0,0,1.99,2.34,0,6
1.33,1.34,0.24,0.36,0,0.67,0,0.28,0.3,0,0.64,0.03,0.92,0,2.86,3.04,0,6
1.42,0.53,0.69,2.75,0,0.62,0,0.44,0.99,0.1,0.86,0.47,0,0,1.01,1.18,0,6
2.21,1.83,0.76,0.86,1.11,0,0,0.1,0.37,0,0.89,0.1,0.31,0,3.54,1.49,0.37,6
1.95,2.59,0.12,1.51,0.27,0,0,0.36,0.38,0,0.72,0.26,0,0,2.76,1.96,0,6
1.84,1.43,0.49,0.89,0.99,0,0,0.43,1.08,0.16,1.07,0.47,0.37,0,3.01,1.42,0,6
2.66,5,1.09,2.22,0,0.89,0,0.75,1.02,0.54,0.57,0.2,0,0,2.6,2.08,0.6,6
1,0.84,1.24,0.41,0.55,0.17,0.36,0.32,0.06,0,0.22,0,0,0,2.67,2.69,0,6
1.94,2.02,1.19,0.86,0.37,0,0,0.23,0.41,0,0.47,0.13,0.24,0,2.79,2.49,0,6
3.05,2.35,2.12,1.48,1.14,0,0,0.98,0.95,0.25,1.29,0.81,1.15,0,3.71,1.67,0,6
2.75,3.03,0.63,1.27,0,0.44,0,0,0,0,0.63,0,0.42,0,2.83,3.05,0.08,6
2.17,3.69,2.26,0.92,0,0,0,0.41,0.16,0.68,0.33,1.15,0,0,0.31,0.61,0,6
2.41,3.62,0.74,2.53,0.67,0.34,0,1.19,0.5,0,0.09,0,0,0,3.09,2.02,0,6
1.88,2.4,0.7,1.16,0.66,0,0,0.48,0.65,0.06,0.62,0.18,0,0,3.92,1.39,0.04,6
2.25,3.17,0.87,1.83,0,0,0,0.42,0.41,0.07,0.38,0.05,0,0,3.28,2.05,0,6
1.58,1.27,0.49,0.32,2.02,1.52,0,1.73,1.76,1.37,0.41,0,1.05,0,3.57,1.78,0,6
1.96,1.95,0,1.25,0.77,0,0,0,0.36,0,0.61,0,0.4,0,2.73,2.37,0,6
1.52,1.52,0.12,1.19,0.16,1.43,0,0.05,0.16,0,0.62,0,0,0,2.67,2.96,0,6
0.78,0,0.46,0,0.15,0,0,0,0,0.08,0.14,0.04,0.03,0.22,0,0,0,6
1.48,3.15,0.16,3.09,0,0,0,0.69,0.67,0,0.65,0.45,0,0,2.49,0.96,0,6
2.36,2.24,0.71,1.27,0.35,0,0,0.21,0.46,0,0.81,0,0.31,0,3.6,2.22,0,6
1.83,1.53,0.89,0.09,0,0,0,0,0.78,0.89,0,0,0.97,0.47,1.24,1.42,0.13,6
0.9,1.3,0,0,0.51,0.07,0,0,0,0,0.64,0,0,0,1.82,1.98,1.91,6
2.1,3.09,1.26,2.06,0.04,0,0,0,0.35,0,0.35,0,0,0,1.94,1.95,0,6
4.11,3.94,0,1.86,0.45,0.07,0,0.57,1.55,0.04,0.37,0.07,0.57,0,3.47,2.01,0,6
1.41,2.1,1.52,1.41,0.03,0,0.1,0.32,0.29,0,0.28,0,0,0,3.08,3,0,6
2.74,1.99,0,0.34,0.23,0,0,0.56,1.04,0,0.21,0,0,0,2.96,2.23,0,6
4.09,3.83,0.78,1.07,0.24,0,0,1.56,1.56,0.56,0.18,0,0.57,0,3.65,1.05,0,6
1.84,3.03,0.1,1.13,0,0,0,0.62,0.99,0,0.11,0,0,0,3.28,1.44,0.15,6
2.74,3.05,1.39,1.47,0.27,0,0,0.48,0.71,0.83,0.82,0,0,0,3.09,2.86,0,6
2.09,1.82,0.85,0.98,0.33,0,0,0.71,0.46,0.16,0.81,0.07,0,0,2.57,2.13,0,6
2.45,3.47,0.22,1.57,0,0,0,0.76,1.25,1.73,0,3.1,0,0.28,0,0,0,6
0.7,0.8,0.5,0,2.29,3.67,0.61,1.74,0.85,0.46,0.37,0.04,0,0,3.33,2.78,0.34,6
1.99,2.33,0.95,1.12,0.92,0,0,0.48,0.96,0.63,0.52,0,0.01,0,3.69,2.33,0,6
0,0,2.64,1.81,0,1.43,0.59,0.31,0.69,0,0.32,2.2,0.53,1.04,0,0,0,6
1.23,0.8,0,0.63,0.32,0,0,0,0.1,0,0.95,0,0,0,1.79,2.16,0,6
2.65,3.37,0.53,1.97,0,0.29,0,0,0,0.19,0.99,1.8,0,0,0,2.29,0.12,6
2.58,3.35,1.06,2.41,0,0,0,0,0,0,1.17,0.28,0,0,2.89,1.21,0.06,6
3.86,3.98,1.25,1.25,0,0.57,0,0,0,0.49,0.81,0.53,0,0,2.38,1.39,0,6
4.65,4.96,1.06,1.71,0,0.92,0,0.66,0.74,1.05,1.24,0.47,0,0,3.63,0.92,0,6
2.68,3.05,0.92,2.26,0,0.18,0,0,0.22,0,1.5,0.39,0,0,1.37,0.94,0,6
4.39,3.77,1.68,0.92,0,0,0,0,0.08,0.02,1.9,0.69,0,0,1.44,0.11,0,6
2.56,3.35,0.89,2.96,0,0,0,0,0.08,0,0.35,0.09,0,0,2.35,1.51,0,6
3.69,4.54,0,2.86,0,0.57,0,0.03,0.1,0,0.13,0.36,0.29,0,2.9,1.46,0,6
3.7,1.1,1.67,1.94,0.43,2.23,0,0.56,0,0,1.03,0,0,0,2.95,0.06,0,6
3.38,2.62,1.37,0.36,0.35,1.41,0,0,0.2,0,1.82,0.18,0,0,2.08,1.1,0,6
2.56,2.92,1.56,1.45,0.03,0.32,0.03,0,0,0,1.57,1.07,0,0,2.05,1.49,0,6
2.13,1.64,1.29,1.52,0.27,0.56,0,0,0,0,0.66,0,0,0,3.59,2.07,0,6
1.78,1.78,0.75,1.75,1.31,2.46,0.42,0,0.2,0,0.18,0,0,0,4.02,1.63,0,6
0.78,0,1.48,0.76,0,1.19,0.59,0.55,0,0,0.44,0.75,0,0,1.85,1.19,0,6
3.42,3.97,1.94,0.84,0,0,0,0.33,0.41,0.07,1.77,1.34,0,0,1.57,1.58,0,6
2.26,2.91,0.53,2.73,0,0.21,0,0,0.16,0,1.27,1.17,0,0.06,1.01,1.37,0,6
2.19,2.61,0.81,1.88,0,0.68,0,0.45,0.21,0,1.35,1.19,0,0,1.03,1.43,0,6
2.61,1.59,0,1.77,1.19,0,0,1.18,1.9,2.34,0,1.1,0,0.79,0.67,0.19,0.48,6
1.65,2.33,0.52,2.74,0,0,0,0,0,0,0.64,0.12,0,0,3.01,1.72,0,6
2.41,3.56,0,2.12,0,0.19,0,0.23,0.54,0,0.18,0,0,0,2.42,1.22,0,6
1.92,2.67,0.59,2.44,0.91,1.78,0,0.45,0,0,2.2,0,0.81,0,2.45,1.65,1.27,6
1.7,2.73,0.02,2.9,0.73,1.75,0,0,0,0,2.85,0.22,0.91,0.25,2.01,1.94,0.47,6
1.57,1.18,0.27,2.09,1.57,3.41,0,0.19,0.47,0,0.83,0,0,0,4.08,1.46,0.76,6
2.41,1.62,1.63,0.38,0,2.4,0,0,0,0.21,1.27,0.44,0,0,0.31,0,0.4,6
2.55,2.05,0,1.88,0,0,0.35,0.74,1.07,0,0,0,0.44,0,0.45,1.04,0.9,6
2.37,0.71,1.5,0.06,1.09,3.57,0.03,0.2,0,0.14,0.72,0,0.47,0,3.3,0.49,2.15,6
1.92,0,2.99,1.69,0.56,1.6,0,0.1,0,0.1,2.49,1.09,0.58,0,1.18,2.27,0.65,6
1.34,1.15,3.06,0.12,0,1.8,0,0,0,0.34,0.78,0.7,0,0,0,1.77,0.79,6
3.19,2.62,1.79,1.11,0.1,1.8,0,0,0,0,1.1,0,0,0,1.54,1.32,1.57,6
2.04,2.6,2.31,1.19,0.55,2.82,0.56,0,0,0.18,1.73,0.6,0,1.98,0.87,0.77,0.57,6
2.47,4.38,1.05,2.68,0.17,0,0,1.6,1.03,0.68,0.69,1.48,0,0,2.28,1,0,6
1.52,2.08,0.86,0.72,0.59,2.74,0.65,0,0,0,1.62,0.05,1.96,0,0.72,2.35,0.88,6
3.76,1.61,2.88,0.21,0,0.39,0,0,0,0,0.37,0.65,0.63,0,2.05,0,0.86,6
1.35,0,1.55,0,0,2.18,0,0,0,0,1.34,0.88,0.47,0,0.63,0.3,0.14,6
1.87,0,2.31,1.62,0,0.67,0,0,0,0,2.26,1.45,0.65,0,0,1.17,0,6
2.35,0.5,1.69,0,0,0.77,0,0,0,0.78,2.4,0.63,0,1.02,0,0,0,6
2.52,0.53,1.8,0,0.26,3.43,0,0,0,0,1.85,0.77,0.66,0,0,0,0.64,6
2.8,0.6,2.26,0.53,0,1.41,0,0,0,0,0.89,0.26,0,0,0.73,0,0,6
3.18,1.44,2.22,1.98,0.11,1.59,0,0.24,0,0.36,0.26,0,0,0,2.37,0.78,0.71,6
2.14,0.16,1.89,2.16,0,0,0,0,0,0.27,2.71,0.61,0,1.3,0,0,0,6
2.63,0,2.39,1.49,0,0.12,0,0.15,0,0.76,1.07,0.36,0,0,1.2,0,0,6
3.33,4.31,0.7,2.32,0.47,0.41,0,1.6,1.03,0,1.73,0.98,0.31,0,1.96,0.67,0,6
0.54,0,1.85,0.05,0.14,2.63,0.16,0.04,0,0,1.7,0.53,0,0,1.42,1.05,0.4,6
1.74,0,2.85,0.88,0,1.55,0,0,0,0,1.52,1.54,0,0,0,1.17,0.21,6
2.7,2.12,1.62,1.32,0,2.19,0,0,0,0,1.58,1.22,0,0,0,0.59,0.9,6
1.34,1.44,1.33,3.18,0,0.58,0,0,0,0,0,0,0,0,0.21,1.79,0,6
0,0,1.86,0,1.85,1.27,2.1,0.22,1.55,0.55,0.16,0,1,0.58,0.18,0.01,0.67,6
0,0,2.01,1.1,0.48,1.04,0,0.59,0.35,0.11,0.49,1.97,1.66,0.05,0,0.03,0.49,6
0.84,0.17,1.26,0.84,0.6,1.97,0.3,0,0.42,0,0.37,0.02,0.25,0.29,0,0.32,0,6
1.55,0.67,0.86,0,0,0,0,0,0.4,0.52,0.59,0,0,0.33,0.32,0,0.78,6
3.24,1,0.88,0.46,0,0.86,0,0,0,0.14,0.47,0.41,0.4,0.29,0,0,0,6
0.21,0,0.48,0,0.73,1.15,0,0.38,1,1.1,0.17,0.48,0.2,0.55,0.17,0,0,6
2.16,2.15,2.7,2.59,0,1.1,0.14,0,0,0,0.07,0,0.32,0,2.57,1.82,0,6
2.44,2.1,2.02,1.4,0,0.43,0,0.08,0,0,0,0,0,0,1.03,0,0,6
3.34,2.1,2.05,1.84,0.5,2.21,0.4,1.38,0,1.15,1.1,0,0.03,0,3.12,1.61,0,6
2.26,2.68,0.97,3.59,0.09,2.05,0.54,0.08,0,0.18,0.05,0,0.2,0,2.36,1.33,0,6
2.24,0.87,1.59,3.59,0,0.32,0,0,0,0,0,0,0,0,1.29,0.47,0,6
2.43,2.58,1.28,2.25,0,1.32,0,0,0,1.75,0.36,0,0.19,0,2.04,3.08,0,6
3.38,4.55,1.6,3.15,0,0.99,0,1.92,1.18,0.74,1.64,1.51,0.68,0,1.94,1.04,0,6
2.91,0.34,2.69,2.59,0.54,2.64,1.11,0.78,0,0.8,0.86,0,0.73,0,2.35,2.54,0,6
3.36,1.97,2.07,3.42,0,0.32,0,0.82,0,1.33,0.75,0,0,0,2.27,1.39,0,6
2.44,1.3,1.48,1.62,0.41,1.31,0,0.03,0,0,0.12,0,0.16,0,2.58,2.13,0,6
1.76,1.5,1.49,1.73,0.29,1.14,0,0.22,0,1.37,0.21,0,0.28,0,2.65,2.91,0,6
2.03,1.48,1.72,1.72,0.27,1.28,0,0,0,0.54,0,0,0.64,0,2.63,1.03,0,6
2.32,2.07,1.5,2.39,0,1.35,0,1,0,1.26,1.65,0.12,0.62,0,2.18,3.78,0,6
2.42,0.67,2.31,0.94,0,1.51,0,0.44,0,1.18,0.6,0,0.79,0,2.51,1.53,0,6
3,0.78,1.46,1.84,0,1.12,0.4,0.46,0,0,1.77,0,0.05,0,2.84,2.35,0,6
0.67,1.13,0.35,1.06,0,0,0,0,0,0,0,0.06,0,0,0.43,0.92,0,6
2.8,2.15,1.55,0.01,0,0.85,0,0,0,0,0.39,0,1.19,0,1.21,1.07,0,6
2.56,3.95,1.22,1.65,0,1.41,0,0.84,0.81,1.69,1.44,0,0,0.07,3.32,2.8,0.57,6
3.28,4.39,1.12,0,0,1.59,0,1,0.65,0,1.45,0.98,1.56,0,3.93,1.73,1.95,6
2.63,3.26,1.03,2.6,0.29,0.4,0,1.83,1.02,0,1.12,0.96,1.07,0,3.25,1.39,0,6
0.96,1.08,0.69,0.67,1.23,2.32,1.47,0.6,0.33,0,1.75,0.72,1.62,0,4.25,1.73,0.36,6
1.94,1.86,0.04,1.65,0.05,0.58,0,0.58,0.46,0,1.79,0.65,0,0,2.05,2.15,0.54,6
3.01,3.57,1.03,0,0.42,2.16,0,0.89,0.75,0.35,0.53,0.52,0.1,0,3.27,1.74,1.79,6
2.63,1.46,1.98,1.95,0.52,0.35,0.4,0.8,0.01,0,0.86,0.1,0.21,0,2.74,2.38,0.03,6
3.29,4.2,1.72,1.27,0,0.42,0.04,1.1,0.79,0,1.3,0.96,0.83,0,3.67,1.28,1.33,6
2.99,4.33,0.03,1.62,0,0.65,0,0.41,1.03,0,0.51,0,0.16,0,3.83,2.18,0.41,6
3.04,2.33,1.18,0.48,0.45,2.34,0.12,0.66,0.92,0,0.42,0.05,0.41,0,3.51,2.14,0.81,6
2.06,3.39,0.2,0.39,0.36,1.21,0,0.02,0.72,0,1.66,0.87,1.23,0,2.83,1.76,2.58,6
2.03,1.26,1.26,4.65,0,0.78,0,0,0,0,0.49,0,0,0,3.01,2.02,0,6
2.9,4.26,0,4.44,0,0,0,0.33,0.79,0,0,0.59,0,0,3.13,0,0,6
1.31,1.01,1.81,0,0.91,2.32,0.61,0.19,0.66,0.02,1.45,0.54,1.25,0,3.42,2.46,0.98,6
1.22,1.58,0.46,0,0.21,1.75,0.45,0,0.04,0,1.26,0.01,0.27,0,2.39,2.79,0.7,6
2.58,2.83,1.91,0.75,0.32,1.33,0,0.87,0.61,0,1.59,0.99,0.49,0,2.88,2.45,0.79,6
3.81,4.1,1.26,2.99,0,0.99,0,0,0.28,0,0.71,0.55,0.6,0,2.78,2.17,0.39,6
2.43,3.1,1.24,1.19,1.12,1.79,2.33,2.18,1.23,0,0.84,0.65,0,0,3.67,0.71,0,6
2.79,1.63,0,0.03,0.91,1.76,0.79,1.02,0.44,1.09,1.3,1.25,0,0,2.51,1.98,0.69,6
2.3,2.63,1.07,0,0.73,1.46,0.4,1.34,1.23,0,1.93,0.14,1.36,0,4.26,2.17,1.96,6
2.24,2.09,0.82,0.01,0.58,0.46,0.35,0.57,0.53,0,2.19,0.51,1.02,0,3.4,1.74,1.81,6
2.38,1.5,1.16,0.52,0.86,1.99,0.73,0.93,0.37,0,3.04,0.86,1.18,0,2.88,2.31,1.41,6
2.68,2.84,1.09,0.78,0.92,1.79,0.81,1.04,0.65,0,1.87,0.25,1.22,0,4.34,2.79,1.14,6
1.45,3.18,0.24,2.66,0.04,0,0,1.8,0.84,0,0.53,2.58,0,0,2.64,0,0,6
2.89,3.41,0.66,2.11,0,0,0,0.33,0.12,0,1.17,0.99,0.38,0,2.44,2.19,0,6
2.1,1.27,0.79,2.53,0,0.73,0,0,0,0,0.68,0.87,0,0,0,0.53,0,6
2.26,2.77,0.29,1.95,0,0.84,0,0,0.01,0,1.58,0.86,0.55,0.02,0.99,0,0,6
5,5,1.06,3.41,0.15,0.47,0,0.91,0.81,0,1.12,0.81,0.93,0,4.41,0.22,0,6
2.88,3.68,0.64,2.49,0.26,0.24,0,0,0.25,0,0.65,0.16,0,0,3.31,3.22,0.5,6
3.29,4.03,0,2.81,0,0,0,0,0,0,0.84,1.59,0,0.06,0.72,1.08,0,6
2.84,4.56,0,3.04,0,0,0,0,0,0,0.9,0.84,0,0.43,1.04,1.41,0,6
3.23,4.41,0,3.82,0,0,0,0,0,0,0.75,1.11,0,0,1.32,1.3,0,6
2.93,4.18,0,4.43,0,0.53,0,0,0.02,0,1.01,1.27,0,0.16,1.39,1.88,0,6
3.26,2.78,0.82,2.93,0,0.61,0,0.09,0,0,1.65,1.03,0,0,2.82,1.74,0,6
3.9,2.4,0,2.86,0,0,0,0,0.53,0.21,0.78,0,0,0,1.78,0,0,6
0.77,0.9,1.94,2.56,0,0,0.73,0,0,0,1.43,1.25,0,0,2.11,1.99,0,6
2.44,4.06,0.98,2.6,0,0.89,0,0.27,0.02,0.48,1.09,1.4,0.46,0.04,1.39,2.07,0,6
3.58,4.18,0.39,1.32,0.11,0.82,0,0,0,0.18,0.57,0,0,0,2.89,3.69,0.69,6
1.61,2.93,3.31,1.29,0,2.79,0.71,0,0,0.6,0.19,0.45,0,0,1.01,1.03,0,6
3.42,4.23,5,1.55,0,0.78,0.37,0.98,0.05,1.02,0,0,0,0,1.23,0.92,0,6
2.4,3.72,4.82,1.88,0,2.31,1.15,0.88,0,1,0,0.17,0,0,2.16,2.29,0,6
0.45,0,3.86,0.47,0.77,2.92,3,2.65,0.15,2,0.63,0.36,0,0.23,1.54,0.53,0,6
1.97,2.87,4.4,1.31,0,1.67,0.13,0.27,0,0.86,0,0.25,0,0,1.54,1.59,0,6
1.93,2.16,4.38,1.08,0,2.39,1.89,0.31,0,0.25,0,0.34,0,0,0.49,0.85,0,6
3.94,3.18,4.92,1.47,0,1.46,0.54,0.35,0,0.16,0,0.41,0,0,1,1.41,0,6
2.5,3.62,0.55,4.67,0,0.56,0,0,0,0,0,0,0,0,1.58,0.84,0,6
0,0.92,3.74,0,0,2.38,1.79,0.08,0,0.32,0,0.29,0,0,0.68,0.53,0,6
1.86,0.64,4.93,0.57,0,2.48,0.55,0.26,0,0.79,0,0.43,0,0,1.18,1.39,0,6
2.35,4.65,5,2.03,0.14,2.09,0.74,0.86,0.39,0.54,0,0,0,0,1.39,1.35,0,6
4.17,4.08,3.11,2.76,0,1.27,0,0.72,0.29,0.86,0,0,0,0,2.07,1.95,0,6
4.31,4.77,2.85,2.61,0,1.83,0,0.13,0.23,0.31,0,0,0,0,1.48,0.99,0,6
1.72,3.36,2.39,0.32,0,1.22,0,0.35,0,0.11,0,0,0,0,0.74,1.16,0,6
0.78,0,3.44,0,0.09,1.08,2.8,2.13,0,0.3,0.39,0.71,0,0.23,1.44,0.92,0,6
1.28,0,3.71,0.11,0,1.42,1.48,1.68,0,0.83,0.93,0.85,0,0,1.39,1.05,0,6
0.67,0,5,0.44,0.41,2.59,2.45,1.58,0,0.26,0.71,0.57,0,0.31,1.32,1.42,0,6
0,0,4.66,0.42,0.19,1.38,2.58,1.77,0,0.39,0.44,0,0,0,2.28,1.82,0,6
2.47,3.36,1.29,2.15,0,0,0,0.68,0,0,0.32,0,0,0,1.51,0,0,6
0.5,0.04,3.95,0.42,0.74,3.84,2.78,1.77,0,0.43,1.03,0.96,0.06,0.32,1.3,2.55,0,6
4.04,5,4.48,1.69,0,0.74,0,0.61,0.23,0.61,0,0.3,0,0,2.24,2.08,0,6
0.06,0,0,0,0.28,0,0.59,1.39,0.69,0.75,1.1,0.22,1.13,0,2.35,0,0,6
